learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.454390274,3.6158714930423435E-9,10000.0,79.74,69.59447828521984,69.57044157404627,69.12526668698568,10000.0,30760.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
20000.0,0.77623213,8.931235750536952E-9,20000.0,79.405,69.11587917082217,69.18530709957358,68.72912238080777,20000.0,63840.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.028699586,1.5074885889180004E-8,30000.0,79.77333333333333,69.6696943239517,69.63418906070159,69.3751892601191,30000.0,94064.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
40000.0,1.312891508,2.437318997448517E-8,40000.0,80.2675,70.41444130381039,70.32929854898128,70.1689406251181,40000.0,126472.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
50000.0,1.560798813,3.3679773539203325E-8,50000.0,80.628,70.94752062766678,70.87618016717782,70.73362339859801,50000.0,145112.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
60000.0,1.880994189,4.937199289192549E-8,60000.0,81.01833333333333,71.53176521769097,71.47687144681811,71.36715607401449,60000.0,189440.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
70000.0,2.208634552,6.923314266383028E-8,70000.0,81.23285714285714,71.85548679200893,71.90307126358113,71.70762173454224,70000.0,234320.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
80000.0,2.518467711,8.184682674910873E-8,80000.0,81.37,72.06269432248675,72.0977253580455,71.88401969476881,80000.0,157368.0,33.0,17.0,17.0,4.0,0.0,0.0,1.0
90000.0,2.767052016,9.324134152823439E-8,90000.0,81.55444444444444,72.33756821596752,72.40617000764603,72.15438290449192,90000.0,177184.0,35.0,18.0,18.0,4.0,0.0,0.0,1.0
100000.0,3.027731571,1.0543952467267713E-7,100000.0,81.748,72.6259536034096,72.70239145715865,72.46560463432296,100000.0,180880.0,35.0,18.0,18.0,4.0,0.0,0.0,1.0
110000.0,3.309815102,1.2535416791040038E-7,110000.0,81.81,72.71711418915282,72.74349543658903,72.52982605472343,110000.0,272896.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
120000.0,3.619792618,1.5128550218705504E-7,120000.0,81.87916666666666,72.82118295144389,72.84624317878148,72.66189763769628,120000.0,323368.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
130000.0,3.929494502,1.7505809696611433E-7,130000.0,81.90153846153846,72.8554941890572,72.86337108717215,72.69773486817674,130000.0,296712.0,44.0,18.0,18.0,5.0,0.0,0.0,1.0
140000.0,4.230131772,1.9607727810989653E-7,140000.0,81.95142857142858,72.92991562447799,72.92965653189347,72.7800579560267,140000.0,270256.0,48.0,20.0,20.0,5.0,0.0,0.0,1.0
150000.0,4.488087579,2.1287646514689137E-7,150000.0,82.04933333333332,73.07673881361629,73.07696153423123,72.94086907585319,150000.0,251736.0,47.0,16.0,16.0,5.0,0.0,0.0,1.0
160000.0,4.737828033,2.314515333703926E-7,160000.0,82.16125,73.24494418219038,73.23995162152278,73.095666764071,160000.0,287504.0,51.0,18.0,18.0,5.0,0.0,0.0,1.0
170000.0,4.998475101,2.5300040975486444E-7,170000.0,82.23235294117647,73.3507354222104,73.34798069372017,73.20684088207639,170000.0,319576.0,55.0,20.0,20.0,5.0,0.0,0.0,1.0
180000.0,5.25609057,2.7548493653533566E-7,180000.0,82.32666666666667,73.49313371904343,73.48469693938789,73.33802675248918,180000.0,337376.0,57.0,21.0,21.0,5.0,0.0,0.0,1.0
190000.0,5.522495966,3.019074805919019E-7,190000.0,82.37157894736842,73.56033654792536,73.55347103783714,73.41387330036592,190000.0,383384.0,63.0,24.0,24.0,6.0,0.0,0.0,1.0
200000.0,5.781150499,3.2879731825274107E-7,200000.0,82.45400000000001,73.68362522943981,73.65999384509148,73.54861079703919,200000.0,401856.0,65.0,25.0,25.0,6.0,0.0,0.0,1.0
210000.0,6.043345824,3.5814985223539385E-7,210000.0,82.48380952380953,73.72808006942324,73.7052419383663,73.60258921971769,210000.0,432736.0,69.0,27.0,27.0,6.0,0.0,0.0,1.0
220000.0,6.3121497,3.900279885460209E-7,220000.0,82.54409090909091,73.81854230301155,73.8061946238686,73.6951339799441,220000.0,458416.0,73.0,29.0,29.0,6.0,0.0,0.0,1.0
230000.0,6.576136557,4.250735265241522E-7,230000.0,82.54695652173913,73.82227522115774,73.79508437510201,73.71374688136414,230000.0,513160.0,81.0,33.0,33.0,6.0,0.0,0.0,1.0
240000.0,6.842174056,4.622407381720137E-7,240000.0,82.59666666666666,73.89665261311967,73.8812876760299,73.79476497603332,240000.0,540032.0,83.0,34.0,34.0,6.0,0.0,0.0,1.0
250000.0,7.095932074,4.989370988249324E-7,250000.0,82.6596,73.99075530262328,73.97461758278703,73.89861939826717,250000.0,558992.0,85.0,35.0,35.0,7.0,0.0,0.0,1.0
260000.0,7.360222328,5.381553226065677E-7,260000.0,82.7476923076923,74.12282369762674,74.11282643197231,74.032199239306,260000.0,573600.0,87.0,36.0,36.0,7.0,0.0,0.0,1.0
270000.0,7.639531469,5.829873281640601E-7,270000.0,82.77111111111111,74.1582111500959,74.14230127848805,74.06199294090095,270000.0,620448.0,93.0,39.0,39.0,7.0,0.0,0.0,1.0
