learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.472747033,7.478889326776066E-9,10000.0,79.75999999999999,69.6585950334478,69.85852568875652,69.3007735477021,10000.0,61152.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,0.745409785,1.2029439940179386E-8,20000.0,80.23,70.34330549061747,70.33758439609903,69.95897280048625,20000.0,64512.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.011087889,1.830981435102721E-8,30000.0,79.95,69.92920815672854,69.9490407673861,69.6120036374659,30000.0,91376.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
40000.0,1.330396116,2.9782694630355882E-8,40000.0,80.525,70.79092615133976,70.81741215254365,70.51587752166837,40000.0,138888.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
50000.0,1.630425147,4.5436016444725294E-8,50000.0,80.71000000000001,71.06345790222392,71.05515875397637,70.842528492397,50000.0,201672.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
60000.0,1.960503237,6.689112757710119E-8,60000.0,80.84666666666666,71.26986654853012,71.32233673545778,71.06820069988167,60000.0,251256.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
70000.0,2.239223615,8.623146231370668E-8,70000.0,81.06428571428572,71.5949862575818,71.61305521051955,71.40669154604483,70000.0,268224.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
80000.0,2.489478103,1.0267930562571519E-7,80000.0,81.12125,71.68340594329439,71.69284402294112,71.57082352941177,80000.0,254056.0,30.0,13.0,13.0,6.0,0.0,0.0,1.0
90000.0,2.727705542,1.192990855015297E-7,90000.0,81.31666666666668,71.97443282479942,71.99180491704978,71.84926002812563,90000.0,269672.0,32.0,14.0,14.0,6.0,0.0,0.0,1.0
100000.0,2.97326756,1.3700789144425137E-7,100000.0,81.379,72.06879737234189,72.07659778664187,71.93434617471513,100000.0,278760.0,32.0,14.0,14.0,6.0,0.0,0.0,1.0
110000.0,3.246453537,1.5978225570445675E-7,110000.0,81.46545454545453,72.19742230230925,72.21018196687793,72.03944210540752,110000.0,322248.0,38.0,17.0,17.0,6.0,0.0,0.0,1.0
120000.0,3.506006287,1.8337000909069347E-7,120000.0,81.58583333333334,72.37810606459763,72.39703696301201,72.21027479091995,120000.0,351288.0,42.0,19.0,19.0,6.0,0.0,0.0,1.0
130000.0,3.784125832,2.0903188587747308E-7,130000.0,81.73769230769231,72.6076981924361,72.61959680767634,72.46398663852098,130000.0,356664.0,42.0,19.0,19.0,6.0,0.0,0.0,1.0
140000.0,4.060309404,2.377063250381479E-7,140000.0,81.88285714285715,72.82498275209164,72.83844852327,72.69252715782221,140000.0,401328.0,48.0,22.0,22.0,6.0,0.0,0.0,1.0
150000.0,4.328150705,2.6935279003934105E-7,150000.0,81.98333333333333,72.97625582041577,73.00900864910213,72.84328995628799,150000.0,456720.0,56.0,26.0,26.0,6.0,0.0,0.0,1.0
160000.0,4.567106796,2.995689884622022E-7,160000.0,82.076875,73.11651377177995,73.139822412049,72.99081704732752,160000.0,488792.0,60.0,28.0,28.0,6.0,0.0,0.0,1.0
170000.0,4.80956949,3.3171393422886727E-7,170000.0,82.16411764705882,73.2474005566039,73.27039035226912,73.12730431083381,170000.0,512472.0,62.0,29.0,29.0,6.0,0.0,0.0,1.0
180000.0,5.065120949,3.6764783035691E-7,180000.0,82.23,73.34558660810873,73.36187081515043,73.24444370090926,180000.0,543536.0,66.0,31.0,31.0,6.0,0.0,0.0,1.0
190000.0,5.309503789,4.038148694224697E-7,190000.0,82.29684210526315,73.44585666322654,73.46376868762573,73.3489687740177,190000.0,572064.0,70.0,33.0,33.0,7.0,0.0,0.0,1.0
200000.0,5.556346429,4.4229949774817045E-7,200000.0,82.35,73.52551647315978,73.55111827070769,73.43527765026377,200000.0,602656.0,72.0,34.0,34.0,7.0,0.0,0.0,1.0
210000.0,5.831358252,4.908334245092712E-7,210000.0,82.39190476190477,73.58857243079346,73.60067966987465,73.4969896788991,210000.0,682176.0,84.0,40.0,40.0,8.0,0.0,0.0,1.0
220000.0,6.113402248,5.465856765224909E-7,220000.0,82.42636363636363,73.64059176838134,73.65577110461511,73.54382219302566,220000.0,764096.0,96.0,46.0,46.0,8.0,0.0,0.0,1.0
230000.0,6.386452655,6.019491784077552E-7,230000.0,82.4604347826087,73.69088324554268,73.70277176605565,73.61522613558324,230000.0,783760.0,96.0,46.0,46.0,8.0,0.0,0.0,1.0
240000.0,6.69088562,6.662546049747099E-7,240000.0,82.46875,73.70330431881139,73.70559010092805,73.62068965517243,240000.0,816504.0,100.0,48.0,48.0,8.0,0.0,0.0,1.0
250000.0,6.983838236,7.313417371985545E-7,250000.0,82.5052,73.75736902293987,73.76981342545115,73.66605252700408,250000.0,858816.0,106.0,51.0,51.0,8.0,0.0,0.0,1.0
260000.0,7.264583579,7.914692700842997E-7,260000.0,82.54884615384616,73.82205350737812,73.83725623608917,73.7368533771699,260000.0,827872.0,110.0,53.0,53.0,8.0,0.0,0.0,1.0
270000.0,7.543209908,8.528850209697751E-7,270000.0,82.59851851851852,73.89681284123829,73.90604086483724,73.80887345377921,270000.0,852040.0,112.0,54.0,54.0,8.0,0.0,0.0,1.0
280000.0,7.819300717,9.149772489171622E-7,280000.0,82.64571428571429,73.96788124870261,73.97684307487977,73.88004343292087,280000.0,869336.0,114.0,55.0,55.0,8.0,0.0,0.0,1.0
290000.0,8.117331575,9.868308732448788E-7,290000.0,82.67655172413792,74.01413923342368,74.03210966494711,73.93104736601768,290000.0,931944.0,124.0,60.0,60.0,9.0,0.0,0.0,1.0
300000.0,8.415149422,1.0613753519739854E-6,300000.0,82.71466666666667,74.07159426193566,74.08573456068285,73.99776361512117,300000.0,967536.0,128.0,62.0,62.0,9.0,0.0,0.0,1.0
310000.0,8.72985545,1.1431808169238582E-6,310000.0,82.75193548387097,74.12729489618343,74.13420279899572,74.05488026785065,310000.0,1004800.0,132.0,64.0,64.0,9.0,0.0,0.0,1.0
320000.0,9.050441845,1.2287149633888467E-6,320000.0,82.796875,74.19451213220951,74.19442543337428,74.12309977531048,320000.0,1031328.0,136.0,66.0,66.0,9.0,0.0,0.0,1.0
330000.0,9.358056825,1.31550259965355E-6,330000.0,82.8269696969697,74.2399449178921,74.24583950628505,74.16635896594323,330000.0,1090568.0,144.0,70.0,70.0,10.0,0.0,0.0,1.0
340000.0,9.644335131,1.398099500387458E-6,340000.0,82.84970588235294,74.27392731721112,74.27244008330098,74.20221120111843,340000.0,1115264.0,146.0,71.0,71.0,10.0,0.0,0.0,1.0
350000.0,9.93807744,1.4843046905561703E-6,350000.0,82.87885714285714,74.31764151624523,74.30701750624917,74.25137607583135,350000.0,1134408.0,148.0,72.0,72.0,10.0,0.0,0.0,1.0
360000.0,10.235178726,1.5747065634898634E-6,360000.0,82.90777777777778,74.36095386587111,74.35055190582587,74.29934257240475,360000.0,1176184.0,154.0,75.0,75.0,10.0,0.0,0.0,1.0
370000.0,10.533153096,1.6688818277645028E-6,370000.0,82.94405405405405,74.41500721062607,74.40127533221917,74.34883342817658,370000.0,1221688.0,160.0,78.0,78.0,10.0,0.0,0.0,1.0
380000.0,10.834031431,1.7656599196163214E-6,380000.0,82.9792105263158,74.4678622525365,74.45486680226703,74.40138364481173,380000.0,1243336.0,162.0,79.0,79.0,10.0,0.0,0.0,1.0
390000.0,11.144758265,1.869722168101716E-6,390000.0,82.99871794871795,74.49736247121365,74.48463228701277,74.43337369188177,390000.0,1294544.0,170.0,83.0,83.0,10.0,0.0,0.0,1.0
400000.0,11.446153114,1.9716677735335338E-6,400000.0,83.00525,74.50705315224528,74.49710002476046,74.43946862791545,400000.0,1307480.0,170.0,83.0,83.0,10.0,0.0,0.0,1.0
410000.0,11.759709645,2.07928901409578E-6,410000.0,83.03121951219512,74.54569392485155,74.5373894712186,74.47751393112758,410000.0,1326736.0,174.0,85.0,85.0,10.0,0.0,0.0,1.0
420000.0,12.055353888,2.183232371043126E-6,420000.0,83.05833333333334,74.5865952834404,74.57969233407404,74.52207633172324,420000.0,1359032.0,176.0,86.0,86.0,10.0,0.0,0.0,1.0
430000.0,12.338241523,2.2849395016147464E-6,430000.0,83.06883720930233,74.60261456760725,74.59867766864957,74.54663687947726,430000.0,1389760.0,180.0,88.0,88.0,10.0,0.0,0.0,1.0
440000.0,12.625358945,2.3895394292231626E-6,440000.0,83.09386363636364,74.6401956474264,74.63393508698944,74.58392699118825,440000.0,1408232.0,182.0,89.0,89.0,10.0,0.0,0.0,1.0
450000.0,12.918199617,2.5002183641912765E-6,450000.0,83.1151111111111,74.67181177164642,74.6647282815282,74.60918964076856,450000.0,1460952.0,190.0,93.0,93.0,10.0,0.0,0.0,1.0
460000.0,13.230571817,2.621798703846143E-6,460000.0,83.12695652173913,74.68970292747431,74.6888115650895,74.63123179855597,460000.0,1504504.0,200.0,98.0,98.0,11.0,0.0,0.0,1.0
470000.0,13.563748906,2.756519288721455E-6,470000.0,83.14148936170213,74.71162185888504,74.71107720885105,74.6538840479572,470000.0,1563008.0,204.0,100.0,100.0,11.0,0.0,0.0,1.0
480000.0,13.888477863,2.8923300289297435E-6,480000.0,83.14020833333333,74.71002429586497,74.7141843905152,74.6558225184146,480000.0,1616648.0,208.0,102.0,102.0,11.0,0.0,0.0,1.0
490000.0,14.217432764,3.0306461719475543E-6,490000.0,83.15877551020408,74.73782452641552,74.73811171043207,74.68448403860431,490000.0,1625320.0,210.0,103.0,103.0,11.0,0.0,0.0,1.0
500000.0,14.543418571,3.170388256246464E-6,500000.0,83.1808,74.77085746327582,74.77760648795206,74.71701857079722,500000.0,1657032.0,214.0,105.0,105.0,11.0,0.0,0.0,1.0
510000.0,14.874556971,3.3148679828938014E-6,510000.0,83.20490196078431,74.80684072080683,74.8130570429638,74.75351853216418,510000.0,1686552.0,218.0,107.0,107.0,11.0,0.0,0.0,1.0
520000.0,15.201317913,3.4620208279905384E-6,520000.0,83.21923076923076,74.82844003781538,74.83605659147668,74.77560813447613,520000.0,1740768.0,226.0,111.0,111.0,11.0,0.0,0.0,1.0
530000.0,15.520821243,3.606849554320938E-6,530000.0,83.24018867924529,74.85999397270024,74.86822560794467,74.80899794109139,530000.0,1752192.0,226.0,111.0,111.0,11.0,0.0,0.0,1.0
540000.0,15.839125358,3.7551432635451006E-6,540000.0,83.25259259259259,74.87866409829053,74.88621374321379,74.83449974260154,540000.0,1800872.0,234.0,115.0,115.0,11.0,0.0,0.0,1.0
550000.0,16.16974839,3.9130935791047724E-6,550000.0,83.26945454545455,74.90380293454808,74.90618932303597,74.85819517153193,550000.0,1846672.0,240.0,118.0,118.0,11.0,0.0,0.0,1.0
560000.0,16.509437901,4.079092156817975E-6,560000.0,83.28,74.91971911524966,74.92205997364502,74.87266188981026,560000.0,1888968.0,246.0,121.0,121.0,11.0,0.0,0.0,1.0
570000.0,16.841406566,4.245121895797534E-6,570000.0,83.29842105263158,74.94730820005077,74.95132296293177,74.90093410635049,570000.0,1933264.0,252.0,124.0,124.0,11.0,0.0,0.0,1.0
580000.0,17.147260042,4.401808687370733E-6,580000.0,83.31172413793104,74.96715410236011,74.96987344259921,74.9207788674552,580000.0,1980256.0,258.0,127.0,127.0,11.0,0.0,0.0,1.0
590000.0,17.452662289,4.560996090186888E-6,590000.0,83.3342372881356,75.00076337158468,75.00349546352389,74.94757814868697,590000.0,2014832.0,262.0,129.0,129.0,11.0,0.0,0.0,1.0
600000.0,17.767810705,4.7288221543682154E-6,600000.0,83.35033333333334,75.0251266163814,75.0244385386379,74.97664189329667,600000.0,2058480.0,268.0,132.0,132.0,11.0,0.0,0.0,1.0
610000.0,18.063370348,4.887860220613564E-6,610000.0,83.35852459016392,75.03771616812219,75.03670241412127,74.99076131677104,610000.0,2079976.0,270.0,133.0,133.0,11.0,0.0,0.0,1.0
620000.0,18.366024287,5.054918637377657E-6,620000.0,83.37596774193548,75.06392618942778,75.0593456372185,75.01593788708462,620000.0,2133656.0,278.0,137.0,137.0,12.0,0.0,0.0,1.0
630000.0,18.657790866,5.218133447785948E-6,630000.0,83.3815873015873,75.0723742939917,75.06353444436242,75.02725162853822,630000.0,2162352.0,282.0,139.0,139.0,12.0,0.0,0.0,1.0
640000.0,18.970330332,5.398235170999889E-6,640000.0,83.38671875,75.08010411533806,75.06548753919286,75.03949780854654,640000.0,2227488.0,292.0,144.0,144.0,12.0,0.0,0.0,1.0
650000.0,19.308364167,5.596596737237156E-6,650000.0,83.39430769230769,75.09124994487911,75.07971066356673,75.04825663514283,650000.0,2268296.0,296.0,146.0,146.0,12.0,0.0,0.0,1.0
660000.0,19.620601925,5.782830954512525E-6,660000.0,83.39621212121212,75.09401983081756,75.08276564589038,75.05315588903508,660000.0,2305560.0,300.0,148.0,148.0,13.0,0.0,0.0,1.0
670000.0,19.920614253,5.962504121619563E-6,670000.0,83.41014925373135,75.11492844205058,75.10866668607477,75.07422656369133,670000.0,2314976.0,300.0,148.0,148.0,13.0,0.0,0.0,1.0
680000.0,20.234005886,6.154396118770808E-6,680000.0,83.42911764705883,75.14332794279325,75.13746083579719,75.10571268242894,680000.0,2366856.0,308.0,152.0,152.0,13.0,0.0,0.0,1.0
690000.0,20.554139268,6.354774391422544E-6,690000.0,83.44376811594204,75.16531325414493,75.15868580536717,75.12747826011226,690000.0,2419480.0,318.0,157.0,157.0,13.0,0.0,0.0,1.0
700000.0,20.893729963,6.569697097132675E-6,700000.0,83.44942857142857,75.17378181383435,75.16596536430926,75.13809309212645,700000.0,2446408.0,318.0,157.0,157.0,13.0,0.0,0.0,1.0
710000.0,21.233993736,6.791617490492024E-6,710000.0,83.46281690140846,75.193984717378,75.18686878292789,75.15920332750821,710000.0,2521064.0,330.0,163.0,163.0,13.0,0.0,0.0,1.0
720000.0,21.573869232,7.015734620188631E-6,720000.0,83.48361111111112,75.22525859413886,75.21880834889303,75.19461664900585,720000.0,2548928.0,332.0,164.0,164.0,13.0,0.0,0.0,1.0
730000.0,21.90184811,7.236763946032051E-6,730000.0,83.49205479452054,75.23807127762035,75.2364199788753,75.20885921006884,730000.0,2604992.0,340.0,168.0,168.0,13.0,0.0,0.0,1.0
740000.0,22.22513415,7.4557360172654425E-6,740000.0,83.49729729729731,75.24589664188373,75.24768529778989,75.21845182290083,740000.0,2618208.0,342.0,169.0,169.0,13.0,0.0,0.0,1.0
750000.0,22.563401846,7.687872995817718E-6,750000.0,83.50893333333333,75.26324721671169,75.2651809069747,75.23303570177036,750000.0,2652688.0,344.0,170.0,170.0,13.0,0.0,0.0,1.0
760000.0,22.924441524,7.941185331640155E-6,760000.0,83.52394736842105,75.28570330046588,75.2886685625085,75.25296842637827,760000.0,2712088.0,354.0,175.0,175.0,13.0,0.0,0.0,1.0
770000.0,23.266576624,8.1846673573653E-6,770000.0,83.53415584415585,75.30112405469329,75.30280540588976,75.26797400920329,770000.0,2750880.0,358.0,177.0,177.0,13.0,0.0,0.0,1.0
780000.0,23.611540478,8.43407415164285E-6,780000.0,83.54192307692307,75.31273416384616,75.3139764971934,75.27636971527178,780000.0,2794712.0,364.0,180.0,180.0,13.0,0.0,0.0,1.0
790000.0,23.951616731,8.683333335860861E-6,790000.0,83.55177215189873,75.32764655633453,75.32725222060616,75.29281797369961,790000.0,2833200.0,366.0,181.0,181.0,13.0,0.0,0.0,1.0
800000.0,24.312381539,8.953864483677489E-6,800000.0,83.563125,75.34476106164057,75.3437474803727,75.31333543600374,800000.0,2898648.0,376.0,186.0,186.0,13.0,0.0,0.0,1.0
810000.0,24.643077098,9.205566998777916E-6,810000.0,83.57123456790123,75.35692895728302,75.35324612304393,75.32266917878839,810000.0,2942128.0,382.0,189.0,189.0,13.0,0.0,0.0,1.0
820000.0,24.988275525,9.470212746846938E-6,820000.0,83.58219512195122,75.37328835479325,75.36740489190099,75.3378483588914,820000.0,2963456.0,384.0,190.0,190.0,13.0,0.0,0.0,1.0
830000.0,25.338273626,9.741137877405699E-6,830000.0,83.58746987951807,75.38132856607078,75.37714056416542,75.3476865835054,830000.0,2992168.0,388.0,192.0,192.0,13.0,0.0,0.0,1.0
