learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.455300408,5.502044911003774E-9,10000.0,80.0,69.99423229133104,70.08674842955429,69.69696969696972,10000.0,46712.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.711090905,9.737658104981399E-9,20000.0,79.14999999999999,68.72835802709416,68.57810262979427,68.47834303424295,20000.0,64008.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.990596768,1.2908813832896864E-8,30000.0,79.10666666666667,68.65928804349338,68.72255489021957,68.4406626051055,30000.0,43856.0,4.0,-2.0,-2.0,2.0,0.0,0.0,1.0
40000.0,1.291290566,1.9037397604185257E-8,40000.0,79.2025,68.80078632819479,68.88814091776058,68.63358721061759,40000.0,78784.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0
50000.0,1.527145787,2.39879848308468E-8,50000.0,79.604,69.40481360433809,69.46523743936763,69.26554353395015,50000.0,81136.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0
60000.0,1.780526584,3.2344272492776315E-8,60000.0,80.10666666666667,70.16139296563838,70.15179174272926,70.03188631399232,60000.0,127480.0,14.0,3.0,3.0,3.0,0.0,0.0,1.0
70000.0,2.001003755,4.059236601626707E-8,70000.0,80.46857142857144,70.70388887416664,70.6974152342578,70.58329926630377,70000.0,144608.0,16.0,4.0,4.0,4.0,0.0,0.0,1.0
80000.0,2.238351989,5.13686903329028E-8,80000.0,80.60374999999999,70.9073235486402,70.89343662658737,70.82173749529899,80000.0,175504.0,20.0,6.0,6.0,4.0,0.0,0.0,1.0
90000.0,2.441819944,6.217997177858733E-8,90000.0,80.94444444444444,71.4163198195875,71.40046026081444,71.31387471773857,90000.0,205392.0,24.0,8.0,8.0,4.0,0.0,0.0,1.0
100000.0,2.67059152,7.733706965153001E-8,100000.0,81.196,71.79277645244346,71.75982939356622,71.68413444163355,100000.0,256104.0,30.0,11.0,11.0,4.0,0.0,0.0,1.0
110000.0,2.904629769,9.383848117174786E-8,110000.0,81.39909090909092,72.0976185723892,72.07794866196319,71.99578451768312,110000.0,272544.0,32.0,12.0,12.0,5.0,0.0,0.0,1.0
120000.0,3.15043526,1.1627508792135863E-7,120000.0,81.51083333333334,72.26555331936639,72.22980161461918,72.17442560449483,120000.0,352832.0,42.0,17.0,17.0,6.0,0.0,0.0,1.0
130000.0,3.409764044,1.415336555869753E-7,130000.0,81.61538461538461,72.42297760744955,72.38781829104856,72.34884420482679,130000.0,376496.0,44.0,18.0,18.0,6.0,0.0,0.0,1.0
140000.0,3.667689883,1.6881801992471223E-7,140000.0,81.77785714285714,72.66721277374629,72.62797609467711,72.6006358207673,140000.0,408904.0,48.0,20.0,20.0,6.0,0.0,0.0,1.0
150000.0,3.932109201,2.000404638885727E-7,150000.0,81.87133333333333,72.80621223947863,72.79258006743574,72.71641850945137,150000.0,456432.0,54.0,23.0,23.0,6.0,0.0,0.0,1.0
160000.0,4.206362609,2.3237927004919487E-7,160000.0,81.920625,72.88079572535523,72.85633855681712,72.78944199872069,160000.0,455800.0,62.0,27.0,27.0,6.0,0.0,0.0,1.0
170000.0,4.490336423,2.685078023314207E-7,170000.0,82.03176470588235,73.04803299373806,73.0220973981241,72.96957683662815,170000.0,491784.0,64.0,28.0,28.0,6.0,0.0,0.0,1.0
180000.0,4.752666472,2.949023898841834E-7,180000.0,82.1588888888889,73.23935692793084,73.23097185059225,73.18313528679867,180000.0,388928.0,53.0,17.0,17.0,6.0,0.0,0.0,1.0
190000.0,5.007329116,3.2162072671417353E-7,190000.0,82.24421052631578,73.36767233548616,73.35776222892612,73.30674768958096,190000.0,405552.0,55.0,18.0,18.0,6.0,0.0,0.0,1.0
200000.0,5.267415495,3.5196928041806235E-7,200000.0,82.28750000000001,73.43292085806975,73.41802546767016,73.36626368338747,200000.0,451048.0,61.0,21.0,21.0,6.0,0.0,0.0,1.0
210000.0,5.535539017,3.8670165067358145E-7,210000.0,82.35476190476192,73.53340142852602,73.53705740362506,73.47511435300181,210000.0,500728.0,69.0,25.0,25.0,6.0,0.0,0.0,1.0
220000.0,5.803584845,4.2372838464045687E-7,220000.0,82.42772727272727,73.64285629241613,73.64506496870867,73.58618192253294,220000.0,533960.0,73.0,27.0,27.0,6.0,0.0,0.0,1.0
230000.0,6.067821135,4.6164089016785636E-7,230000.0,82.47347826086957,73.71174284196732,73.70553011623812,73.65001340018172,230000.0,554616.0,75.0,28.0,28.0,6.0,0.0,0.0,1.0
240000.0,6.328990904,5.021538288951457E-7,240000.0,82.505,73.7591783506523,73.75159410867444,73.6945312842617,240000.0,599616.0,81.0,31.0,31.0,7.0,0.0,0.0,1.0
250000.0,6.586102888,5.460122592336476E-7,250000.0,82.51039999999999,73.7675203436366,73.76203163630252,73.6992168232619,250000.0,659376.0,89.0,35.0,35.0,7.0,0.0,0.0,1.0
260000.0,6.8636232,5.947734985666514E-7,260000.0,82.5426923076923,73.8162602666992,73.80900173110214,73.74051189484403,260000.0,679176.0,91.0,36.0,36.0,7.0,0.0,0.0,1.0
270000.0,7.139061638,6.470908826265566E-7,270000.0,82.5774074074074,73.86839092033027,73.88192705528319,73.79185469942617,270000.0,734216.0,99.0,40.0,40.0,7.0,0.0,0.0,1.0
280000.0,7.409094186,7.009259537300798E-7,280000.0,82.61821428571429,73.92943575764961,73.94244411725337,73.8574835632332,280000.0,770640.0,103.0,42.0,42.0,8.0,0.0,0.0,1.0
290000.0,7.699903639,7.595989661836417E-7,290000.0,82.66931034482758,74.00576291920942,74.02206049579259,73.941920330995,290000.0,779888.0,103.0,42.0,42.0,8.0,0.0,0.0,1.0
300000.0,8.006172603,8.245970958652553E-7,300000.0,82.714,74.07279494991226,74.0802015284574,74.00927202104998,300000.0,820352.0,109.0,45.0,45.0,8.0,0.0,0.0,1.0
310000.0,8.299068943,8.894662298948772E-7,310000.0,82.7425806451613,74.11579278097422,74.12392924685727,74.04987461012723,310000.0,856104.0,113.0,47.0,47.0,8.0,0.0,0.0,1.0
320000.0,8.579427841,9.527765452691125E-7,320000.0,82.7596875,74.14138518591436,74.14979055187473,74.07751981693707,320000.0,872896.0,115.0,48.0,48.0,8.0,0.0,0.0,1.0
330000.0,8.877328415,1.021863801885959E-6,330000.0,82.77757575757576,74.16845733769061,74.18115079545352,74.09819479448186,330000.0,896456.0,115.0,48.0,48.0,8.0,0.0,0.0,1.0
340000.0,9.1670334,1.0932024457755642E-6,340000.0,82.79264705882353,74.19121256745954,74.20380340127957,74.1164967792171,340000.0,951856.0,123.0,52.0,52.0,9.0,0.0,0.0,1.0
350000.0,9.455038745,1.166424534509004E-6,350000.0,82.82142857142857,74.23424273575648,74.2420412727109,74.16356557834939,350000.0,982752.0,127.0,54.0,54.0,9.0,0.0,0.0,1.0
360000.0,9.752338067,1.2442565591273912E-6,360000.0,82.84083333333334,74.26341438340252,74.27154138344662,74.19167505734208,360000.0,1011968.0,131.0,56.0,56.0,9.0,0.0,0.0,1.0
370000.0,10.061744292,1.3276908182042526E-6,370000.0,82.84891891891893,74.27566603400268,74.27789712618055,74.20135134036379,370000.0,1042360.0,135.0,58.0,58.0,9.0,0.0,0.0,1.0
380000.0,10.36739557,1.4143476282437415E-6,380000.0,82.87921052631579,74.32078180464543,74.31421938662709,74.25516507259397,380000.0,1095920.0,143.0,62.0,62.0,9.0,0.0,0.0,1.0
390000.0,10.662597538,1.501003181953904E-6,390000.0,82.88538461538462,74.330391377771,74.32402801980314,74.25668874070018,390000.0,1134696.0,147.0,64.0,64.0,9.0,0.0,0.0,1.0
400000.0,10.9626465,1.5885940829032597E-6,400000.0,82.9035,74.35736850654824,74.34787501406655,74.2883676162618,400000.0,1128416.0,155.0,68.0,68.0,10.0,0.0,0.0,1.0
410000.0,11.245873478,1.6731201197787436E-6,410000.0,82.92073170731707,74.38298105358898,74.36765620996376,74.32018629554248,410000.0,1153608.0,157.0,69.0,69.0,10.0,0.0,0.0,1.0
420000.0,11.53375587,1.7611732560796352E-6,420000.0,82.94261904761905,74.41565175429703,74.39801876880632,74.3570561853253,420000.0,1182312.0,161.0,71.0,71.0,10.0,0.0,0.0,1.0
430000.0,11.825608949,1.8536603172759545E-6,430000.0,82.96558139534883,74.44980317578398,74.43484634312341,74.39910525488004,430000.0,1224952.0,167.0,74.0,74.0,10.0,0.0,0.0,1.0
440000.0,12.132184644,1.955258158612191E-6,440000.0,82.98931818181818,74.48536024922979,74.4662777607205,74.43619037860547,440000.0,1281000.0,175.0,78.0,78.0,10.0,0.0,0.0,1.0
