learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.5625,4.505505785346031E-8,100000.0,89.717,79.4350879496552,79.32566649242028,78.58778943861402,100000.0,309616.0,169.0,85.0,85.0,12.0,0.0,0.0,1.0
200000.0,1.046875,1.240613508141703E-7,200000.0,86.25500000000001,72.51064541980726,72.45408178602564,71.4089590115342,200000.0,630496.0,345.0,173.0,173.0,12.0,0.0,0.0,1.0
300000.0,1.53125,2.3806270393025543E-7,300000.0,85.68666666666667,71.41289096145691,71.3590128397532,70.2274886117024,300000.0,909768.0,499.0,250.0,250.0,14.0,0.0,0.0,1.0
400000.0,2.0,3.758121036096579E-7,400000.0,84.75399999999999,69.53684750873573,69.47732471133489,68.27649347676812,400000.0,1135928.0,619.0,310.0,310.0,14.0,0.0,0.0,1.0
500000.0,2.5,5.554859591130582E-7,500000.0,82.9476,65.88678301946264,65.87841217879196,64.4945822818546,500000.0,1389048.0,761.0,381.0,381.0,15.0,0.0,0.0,1.0
600000.0,3.015625,7.746040420089331E-7,600000.0,82.69216666666667,65.36833115198962,65.3414722873954,63.97666133614545,600000.0,1642656.0,895.0,448.0,448.0,15.0,0.0,0.0,1.0
700000.0,3.53125,1.0259316251095799E-6,700000.0,81.56714285714285,63.10175999373362,63.104031019721894,61.65470512191861,700000.0,1884120.0,1027.0,514.0,514.0,15.0,0.0,0.0,1.0
800000.0,4.109375,1.3399219218020638E-6,800000.0,80.49775,60.944111254584755,60.962708675287246,59.41808080072415,800000.0,2099408.0,1147.0,574.0,574.0,15.0,0.0,0.0,1.0
900000.0,4.625,1.658513501752168E-6,900000.0,80.20811111111111,60.3625421996555,60.376686960989964,58.81799434035548,900000.0,2388376.0,1301.0,651.0,651.0,16.0,0.0,0.0,1.0
1000000.0,5.390625,2.176466967082686E-6,1000000.0,79.6246,59.17530902069852,59.20391634714534,57.571580284447045,1000000.0,2615032.0,1431.0,716.0,716.0,17.0,3532.2569832402237,0.0,1.0339789395104022
