learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.46875,1.4391844160854816E-8,100000.0,98.31,37.88683591609549,53.49477160154098,9.38337801608592,100000.0,118680.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
200000.0,0.84375,3.79465442771713E-8,200000.0,98.244,33.63717040889818,52.20468154599885,6.570896515030516,200000.0,242800.0,135.0,68.0,68.0,8.0,0.0,0.0,1.0
300000.0,1.203125,7.026906435688338E-8,300000.0,98.21266666666666,30.244009671807344,51.68934138210661,5.448774466584819,300000.0,347664.0,195.0,98.0,98.0,10.0,0.0,0.0,1.0
400000.0,1.546875,1.118597962583105E-7,400000.0,98.2135,28.336839957700978,51.3943681131818,4.6945852227260145,400000.0,467688.0,259.0,130.0,130.0,10.0,0.0,0.0,1.0
500000.0,1.953125,1.7411347168187302E-7,500000.0,98.20400000000001,26.11683026101361,50.85914413921429,3.679073259680755,500000.0,592344.0,331.0,166.0,166.0,12.0,0.0,0.0,1.0
600000.0,2.34375,2.4326174752786755E-7,600000.0,98.20583333333333,24.365801803018403,50.6056712856751,3.131467650499551,600000.0,684264.0,383.0,192.0,192.0,12.0,0.0,0.0,1.0
700000.0,2.71875,3.213352950600286E-7,700000.0,98.19257142857143,23.125064238364708,50.55881203595154,3.020082783995383,700000.0,804776.0,455.0,228.0,228.0,13.0,0.0,0.0,1.0
800000.0,3.125,4.193455485316614E-7,800000.0,98.182375,21.96401176963041,50.15425750719863,2.2190841234619696,800000.0,932568.0,523.0,262.0,262.0,13.0,0.0,0.0,1.0
900000.0,3.515625,5.263668006389505E-7,900000.0,98.17488888888889,21.0844399148094,49.95734828174509,1.8933285552169796,900000.0,1059040.0,589.0,295.0,295.0,14.0,0.0,0.0,1.0
1000000.0,4.03125,6.828106577611631E-7,1000000.0,98.1723,19.76142427959829,49.78018354673856,1.5141717857526473,1000000.0,1172808.0,653.0,327.0,327.0,14.0,3466.519877675841,0.0,1.0346309653196324
