learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.546875,4.085401693979899E-8,100000.0,85.989,70.03872213428482,70.60464921114469,64.35041473716352,100000.0,288768.0,159.0,80.0,80.0,9.0,0.0,0.0,1.0
200000.0,1.0,9.772348372886578E-8,200000.0,83.071,63.9222834967527,64.46324362903565,56.79779510278035,200000.0,485136.0,263.0,132.0,132.0,10.0,0.0,0.0,1.0
300000.0,1.484375,1.9216473447158931E-7,300000.0,82.274,62.26303667918045,62.83208107635856,54.81711202684907,300000.0,753672.0,407.0,204.0,204.0,12.0,0.0,0.0,1.0
400000.0,1.9375,3.069943179272943E-7,400000.0,81.46775000000001,60.578107148555546,61.1798591291142,52.791293050743846,400000.0,979576.0,535.0,268.0,268.0,13.0,0.0,0.0,1.0
500000.0,2.40625,4.5677621124519244E-7,500000.0,80.8094,59.24651933786156,59.81766711056391,51.125429772061636,500000.0,1235152.0,673.0,337.0,337.0,13.0,0.0,0.0,1.0
600000.0,2.890625,6.321615203180247E-7,600000.0,80.30516666666668,58.18581333346168,58.754419705341355,49.86933760955704,600000.0,1399632.0,757.0,379.0,379.0,14.0,0.0,0.0,1.0
700000.0,3.84375,1.0364365557001698E-6,700000.0,79.78085714285714,57.11508755729034,57.65852549451339,48.522233780215466,700000.0,1639568.0,893.0,447.0,447.0,14.0,0.0,0.0,1.0
800000.0,4.796875,1.4943227223638033E-6,800000.0,79.549375,56.639604594027745,57.174941300575085,47.89483741520431,800000.0,1856992.0,1015.0,508.0,508.0,14.0,0.0,0.0,1.0
900000.0,5.609375,1.938100128124158E-6,900000.0,79.38677777777777,56.33566520025253,56.83486548050322,47.444149192337534,900000.0,2111272.0,1149.0,575.0,575.0,15.0,0.0,0.0,1.0
1000000.0,6.34375,2.3828404826215574E-6,1000000.0,79.2858,56.1855475703357,56.59948038887026,47.18863931876703,1000000.0,2340944.0,1273.0,637.0,637.0,16.0,3554.9262166405024,0.0,1.0337630404753746
