learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.578125,4.59488364867866E-8,100000.0,80.285,55.15207257707222,55.91359377445827,41.671597633136074,100000.0,307224.0,165.0,83.0,83.0,10.0,0.0,0.0,1.0
200000.0,0.96875,8.886566825418009E-8,200000.0,74.9565,41.85213594497837,43.8970843554331,25.916667899244207,200000.0,424688.0,229.0,115.0,115.0,10.0,0.0,0.0,1.0
300000.0,1.390625,1.5330940691961182E-7,300000.0,73.43233333333333,37.39572657101341,40.58444220805845,21.304304897314378,300000.0,590472.0,319.0,160.0,160.0,11.0,0.0,0.0,1.0
400000.0,1.828125,2.3754999145037597E-7,400000.0,72.66375000000001,34.939902724667746,38.87345359816193,19.075636471284795,400000.0,744296.0,401.0,201.0,201.0,11.0,0.0,0.0,1.0
500000.0,2.28125,3.4151340110434424E-7,500000.0,72.1246,33.450941137442676,37.6824230067604,17.60153709725099,500000.0,886880.0,481.0,241.0,241.0,11.0,0.0,0.0,1.0
600000.0,2.75,4.683042384891046E-7,600000.0,71.35000000000001,31.293723302895867,35.95714083468075,15.288482387494827,600000.0,1045560.0,565.0,283.0,283.0,12.0,0.0,0.0,1.0
700000.0,3.234375,6.202639391024907E-7,700000.0,71.10914285714286,30.610949991901848,35.4373643212872,14.585462685306434,700000.0,1212688.0,655.0,328.0,328.0,12.0,0.0,0.0,1.0
800000.0,3.734375,7.983224673403634E-7,800000.0,70.9135,29.94451336125194,35.01149277616876,13.95163079653871,800000.0,1376560.0,743.0,372.0,372.0,12.0,0.0,0.0,1.0
900000.0,4.203125,9.814563802339965E-7,900000.0,70.60711111111111,28.957805961356037,34.315283461125894,13.06479652700867,900000.0,1510184.0,815.0,408.0,408.0,12.0,0.0,0.0,1.0
1000000.0,4.8125,1.2392954603354964E-6,1000000.0,70.3873,28.19960893374307,33.866713714315054,12.483228220329442,1000000.0,1635560.0,883.0,442.0,442.0,12.0,3580.3257918552035,0.0,1.0335266135188284
