learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.5,3.3460350500212775E-8,100000.0,88.262,54.45079101412904,58.62384997708765,30.94481703729849,100000.0,258680.0,139.0,70.0,70.0,8.0,0.0,0.0,1.0
200000.0,0.890625,7.33204716299143E-8,200000.0,86.4865,46.4533878841632,52.45157544730037,20.76517150395777,200000.0,394440.0,213.0,107.0,107.0,9.0,0.0,0.0,1.0
300000.0,1.296875,1.3284077997215918E-7,300000.0,85.65066666666667,41.793106487885005,49.48544338703809,15.979311017858846,300000.0,566336.0,309.0,155.0,155.0,10.0,0.0,0.0,1.0
400000.0,1.71875,2.127377794952028E-7,400000.0,85.03925,38.23063249250303,47.30785147616909,12.548589799795398,400000.0,732064.0,395.0,198.0,198.0,11.0,0.0,0.0,1.0
500000.0,2.140625,3.0948764308252264E-7,500000.0,84.7472,35.971413499460446,46.30392384653839,10.940875597024528,500000.0,886480.0,481.0,241.0,241.0,11.0,0.0,0.0,1.0
600000.0,2.546875,4.191014644068976E-7,600000.0,84.48166666666667,34.12262596631997,45.34258476566168,9.348469506970966,600000.0,1042976.0,563.0,282.0,282.0,12.0,0.0,0.0,1.0
700000.0,2.96875,5.450098736522099E-7,700000.0,84.2822857142857,32.770062009704446,44.66734727747293,8.230741000233515,700000.0,1153648.0,627.0,314.0,314.0,13.0,0.0,0.0,1.0
800000.0,3.390625,6.815021818814179E-7,800000.0,84.037625,31.00351899594143,43.82684279750674,6.848205883854808,800000.0,1250624.0,675.0,338.0,338.0,13.0,0.0,0.0,1.0
900000.0,3.859375,8.514607907272876E-7,900000.0,83.88555555555556,29.467080757217047,43.241899946384486,5.831401653128663,900000.0,1401536.0,757.0,379.0,379.0,13.0,0.0,0.0,1.0
1000000.0,4.390625,1.0648837714042101E-6,1000000.0,83.84620000000001,28.398960110679404,43.043611631178685,5.511783389194067,1000000.0,1552904.0,843.0,422.0,422.0,13.0,3559.829383886256,0.0,1.0337201314296973
