learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.453125,1.7638893849733803E-8,100000.0,97.477,22.966211814155912,46.43312101910837,-4.688796680497775,100000.0,150472.0,81.0,41.0,41.0,10.0,0.0,0.0,1.0
200000.0,0.8125,4.417120686007871E-8,200000.0,97.506,17.182510487005427,46.25000000000008,-4.789915966386205,200000.0,285384.0,155.0,78.0,78.0,11.0,0.0,0.0,1.0
300000.0,1.15625,8.313321611947484E-8,300000.0,97.52333333333333,14.17844787317544,46.60822075308989,-4.30998174926313,300000.0,438128.0,241.0,121.0,121.0,13.0,0.0,0.0,1.0
400000.0,1.515625,1.3520789151597354E-7,400000.0,97.53775,12.507026177051964,46.74489023467075,-3.8048060708264315,400000.0,560120.0,305.0,153.0,153.0,14.0,0.0,0.0,1.0
500000.0,1.890625,2.024082479894989E-7,500000.0,97.5324,11.189988030120784,46.910499139414696,-3.645833333333241,500000.0,692696.0,377.0,189.0,189.0,14.0,0.0,0.0,1.0
600000.0,2.28125,2.883704534421364E-7,600000.0,97.53450000000001,10.189090122634395,46.89855696747793,-3.6287215411558424,600000.0,850648.0,469.0,235.0,235.0,15.0,0.0,0.0,1.0
700000.0,2.6875,3.9156998455938363E-7,700000.0,97.54257142857143,9.410945905784693,46.9499784123852,-3.6265060240962708,700000.0,981944.0,535.0,268.0,268.0,16.0,0.0,0.0,1.0
800000.0,3.125,5.208975764819317E-7,800000.0,97.543,8.803869294821155,46.93304535637154,-3.5943923263414597,800000.0,1142656.0,621.0,311.0,311.0,16.0,0.0,0.0,1.0
900000.0,3.5625,6.625393224466178E-7,900000.0,97.54833333333333,8.399328053800629,46.954034041734886,-3.6158722704857844,900000.0,1251456.0,691.0,346.0,346.0,16.0,0.0,0.0,1.0
1000000.0,4.09375,8.554548387312228E-7,1000000.0,97.5555,7.966872427510182,46.98546952938612,-3.501566601744522,1000000.0,1403688.0,769.0,385.0,385.0,16.0,3525.901298701299,0.0,1.0340456377737441
