learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.90625,4.858127795159817E-8,100000.0,70.834,40.920224229557064,41.3158953722334,36.80173347778981,100000.0,207216.0,111.0,56.0,56.0,9.0,0.0,0.0,1.0
200000.0,1.671875,1.1661358358752395E-7,200000.0,67.607,34.33560483814127,34.9322566713871,29.886040194370178,200000.0,343480.0,185.0,93.0,93.0,9.0,0.0,0.0,1.0
300000.0,2.109375,1.7148943799030447E-7,300000.0,65.92233333333334,30.825480208456796,31.547583177657714,26.353059827828417,300000.0,484848.0,261.0,131.0,131.0,11.0,0.0,0.0,1.0
400000.0,2.59375,2.540745319695108E-7,400000.0,65.0315,28.974152449293396,29.68647105248606,24.424705125919193,400000.0,659056.0,359.0,180.0,180.0,11.0,0.0,0.0,1.0
500000.0,3.078125,3.5610745221169455E-7,500000.0,64.7212,28.32736422322681,29.0921150483388,23.712606444860597,500000.0,814256.0,441.0,221.0,221.0,11.0,0.0,0.0,1.0
600000.0,3.515625,4.655268599486185E-7,600000.0,64.427,27.772396452042912,28.521386183708188,23.1571254216785,600000.0,966760.0,521.0,261.0,261.0,11.0,0.0,0.0,1.0
700000.0,3.984375,5.979696612080766E-7,700000.0,64.02585714285715,27.006704205306825,27.660460720410683,22.32890824522227,700000.0,1092168.0,591.0,296.0,296.0,12.0,0.0,0.0,1.0
800000.0,4.421875,7.337304931651386E-7,800000.0,63.505500000000005,25.972733932746227,26.604203799559063,21.194355369848534,800000.0,1199496.0,647.0,324.0,324.0,13.0,0.0,0.0,1.0
900000.0,4.921875,9.074956243340339E-7,900000.0,63.257,25.445831060998024,26.083312098493888,20.62623013777543,900000.0,1343368.0,727.0,364.0,364.0,13.0,0.0,0.0,1.0
1000000.0,5.53125,1.1461006619760559E-6,1000000.0,63.1274,25.182391937414312,25.809060837511772,20.304063838708704,1000000.0,1513552.0,817.0,409.0,409.0,14.0,3580.5770171149143,0.0,1.0335250768886195
