learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.04818702,1.2668909705347485E-8,100000.0,89.461,77.05627362203472,76.97349734536478,70.00341549496216,100000.0,46720.0,133.0,18.0,18.0,3.0,0.0,0.0,1.0
200000.0,1.74897684,1.547535363688237E-8,200000.0,89.30749999999999,76.78905617281481,76.60847498413948,69.66580612215948,200000.0,15480.0,268.0,30.0,30.0,2.0,0.0,0.0,1.0
300000.0,2.478275621,1.7734866948709303E-8,300000.0,89.47233333333332,77.14461378492639,76.93122388757413,70.08137320841583,300000.0,11976.0,408.0,45.0,45.0,1.0,0.0,0.0,1.0
400000.0,3.129927387,2.305533941944233E-8,400000.0,89.664,77.56621303951256,77.3484840183649,70.57555032062002,400000.0,31560.0,581.0,114.0,114.0,3.0,0.0,0.0,1.0
500000.0,3.828879292,2.6482227886451612E-8,500000.0,89.711,77.65970497606548,77.45499325117885,70.73097186031426,500000.0,18952.0,731.0,149.0,149.0,2.0,0.0,0.0,1.0
600000.0,4.497324224,3.232301638435986E-8,600000.0,89.77883333333332,77.8071088135443,77.59040282974742,70.91204887280453,600000.0,33776.0,876.0,185.0,185.0,3.0,0.0,0.0,1.0
700000.0,5.170606942,3.517536711386922E-8,700000.0,89.84657142857144,77.95860832567838,77.75649632112467,71.12432862865548,700000.0,16376.0,1028.0,211.0,211.0,2.0,0.0,0.0,1.0
800000.0,5.883276732,4.466664124439987E-8,800000.0,89.78275,77.82182908406374,77.59743463246177,70.93894326662235,800000.0,51480.0,1138.0,207.0,207.0,7.0,0.0,0.0,1.0
900000.0,6.576604893,5.0182458074672346E-8,900000.0,89.71766666666666,77.67960647901417,77.4555278916006,70.78135508131813,900000.0,30752.0,1277.0,224.0,224.0,3.0,0.0,0.0,1.0
1000000.0,7.267633624,5.244353631587284E-8,1000000.0,89.6471,77.51989157298233,77.30065250565681,70.59436706128292,1000000.0,12648.0,1396.0,231.0,231.0,1.0,0.0,0.0,1.0
