learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.084272054,6.754487095897395E-9,100000.0,89.89399999999999,79.66121123692164,79.66599597585513,78.10184182015168,100000.0,24080.0,122.0,0.0,0.0,2.0,0.0,0.0,1.0
200000.0,1.811108945,1.0096965677088333E-8,200000.0,89.467,78.8121016646448,78.8423875380397,77.20154543781993,200000.0,17776.0,263.0,14.0,14.0,2.0,0.0,0.0,1.0
300000.0,2.536045678,1.3682762049577303E-8,300000.0,88.76566666666666,77.39972888097034,77.433394264441,75.72092353131866,300000.0,19120.0,422.0,33.0,33.0,2.0,0.0,0.0,1.0
400000.0,3.22927446,1.4669842703946763E-8,400000.0,88.7105,77.29309093672879,77.29943849313072,75.60068943532222,400000.0,5504.0,571.0,40.0,40.0,0.0,0.0,0.0,1.0
500000.0,3.897713425,1.80052324153545E-8,500000.0,88.8482,77.57458916689502,77.58567322573514,75.88518443234453,500000.0,19288.0,673.0,15.0,15.0,2.0,0.0,0.0,1.0
600000.0,4.553884998,2.070904315073871E-8,600000.0,88.80449999999999,77.48754130312656,77.50432010287872,75.8160851673573,600000.0,15928.0,772.0,14.0,14.0,2.0,0.0,0.0,1.0
700000.0,5.234687356,2.1678429959942067E-8,700000.0,88.71742857142857,77.3116689340691,77.3121482762484,75.64001332461476,700000.0,5504.0,949.0,46.0,46.0,0.0,0.0,0.0,1.0
800000.0,5.953724665,3.286019165651665E-8,800000.0,88.6635,77.2054755462234,77.2006345168094,75.52014165559982,800000.0,60112.0,1126.0,82.0,82.0,4.0,0.0,0.0,1.0
900000.0,6.590478176,3.558546142769356E-8,900000.0,88.78533333333334,77.45128652844309,77.43921247803873,75.77360664394413,900000.0,16544.0,1249.0,98.0,98.0,2.0,0.0,0.0,1.0
1000000.0,7.314840751,4.859354198152613E-8,1000000.0,88.8138,77.50803787541668,77.49237418409805,75.8222994557629,1000000.0,69416.0,1351.0,67.0,67.0,5.0,0.0,0.0,1.0
