learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.009150561,1.2065517386829275E-8,100000.0,95.717,91.37378704610232,91.39804382318088,90.80447431135539,100000.0,46216.0,135.0,16.0,16.0,3.0,0.0,0.0,1.0
200000.0,1.692869802,1.734074644194916E-8,200000.0,95.5735,91.08513225851674,91.12178587187613,90.52993025544478,200000.0,29824.0,327.0,86.0,86.0,3.0,0.0,0.0,1.0
300000.0,2.407281059,3.5513599881554646E-8,300000.0,95.74066666666667,91.42086092507384,91.4479232200463,90.87037910289935,300000.0,98328.0,493.0,119.0,119.0,6.0,0.0,0.0,1.0
400000.0,3.120622806,4.1234402504971046E-8,400000.0,95.7805,91.50021938094679,91.51965833438011,90.95115295328677,400000.0,31000.0,758.0,243.0,243.0,3.0,0.0,0.0,1.0
500000.0,3.81709952,4.811724122221892E-8,500000.0,95.825,91.5881835569156,91.61063710931693,91.0392726679573,500000.0,38200.0,915.0,268.0,268.0,3.0,0.0,0.0,1.0
600000.0,4.480771626,5.0976950643789024E-8,600000.0,95.88516666666666,91.70776238199946,91.72695500072045,91.15970466703428,600000.0,16656.0,1081.0,306.0,306.0,2.0,0.0,0.0,1.0
700000.0,5.192012895,6.84111883549951E-8,700000.0,95.93128571428572,91.8022692508297,91.82003561376301,91.26475630813964,700000.0,94752.0,1275.0,364.0,364.0,5.0,0.0,0.0,1.0
800000.0,5.820395139,7.050369846620287E-8,800000.0,96.018,91.9782168712823,91.99614078108984,91.45589820889278,800000.0,12872.0,1429.0,393.0,393.0,1.0,0.0,0.0,1.0
900000.0,6.523370981,7.377718482152249E-8,900000.0,96.04944444444445,92.04107479754836,92.06030195639697,91.52083601623573,900000.0,18000.0,1654.0,469.0,469.0,2.0,0.0,0.0,1.0
1000000.0,7.229157551,8.570672109541173E-8,1000000.0,96.0276,91.9968422963064,92.01856521433379,91.4728831932683,1000000.0,65336.0,1827.0,513.0,513.0,6.0,0.0,0.0,1.0
