learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.11699954,7.460012857243417E-9,100000.0,96.86,93.66241702529582,93.68094826024834,93.07271443699258,100000.0,25816.0,104.0,-21.0,-21.0,3.0,0.0,0.0,1.0
200000.0,1.855239875,1.0534080096417002E-8,200000.0,97.076,94.09432687524651,94.10952970920334,93.53990610328637,200000.0,16096.0,341.0,64.0,64.0,2.0,0.0,0.0,1.0
300000.0,2.572524032,1.7591371205072435E-8,300000.0,97.148,94.23739692062246,94.23966391306983,93.69361401026003,300000.0,38032.0,498.0,79.0,79.0,4.0,0.0,0.0,1.0
400000.0,3.251934235,3.067383021259059E-8,400000.0,97.13225,94.20556140221953,94.20633156895228,93.6554203539823,400000.0,74432.0,660.0,119.0,119.0,4.0,0.0,0.0,1.0
500000.0,3.920300807,3.37474234478217E-8,500000.0,97.06439999999999,94.06604287053426,94.06337843030191,93.49722442505947,500000.0,17776.0,868.0,193.0,193.0,2.0,0.0,0.0,1.0
600000.0,4.580092135,4.505246341266979E-8,600000.0,97.09916666666668,94.13597091452087,94.13755936542154,93.57471675963424,600000.0,66232.0,1013.0,209.0,209.0,5.0,0.0,0.0,1.0
700000.0,5.267103804,4.8301375309317884E-8,700000.0,97.09671428571428,94.13205165042064,94.12843877663046,93.57174261666101,700000.0,18280.0,1183.0,245.0,245.0,2.0,0.0,0.0,1.0
800000.0,5.936384592,5.010206686177808E-8,800000.0,97.101625,94.14158804087911,94.14099810486418,93.58219943978831,800000.0,10400.0,1343.0,272.0,272.0,1.0,0.0,0.0,1.0
900000.0,6.582765295,5.685772052738608E-8,900000.0,97.13355555555555,94.20689384163494,94.20929413005855,93.65537662439868,900000.0,40400.0,1528.0,324.0,324.0,4.0,0.0,0.0,1.0
1000000.0,7.276377434,6.592436158889904E-8,1000000.0,97.0977,94.13480838877442,94.1369927214915,93.58001915619822,1000000.0,50528.0,1694.0,354.0,354.0,5.0,0.0,0.0,1.0
