learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.981543531,2.5006633803683023E-9,100000.0,90.49199999999999,72.96132015324902,72.2928080195827,56.71295242431138,100000.0,9848.0,96.0,-4.0,-4.0,1.0,0.0,0.0,1.0
200000.0,1.66686767,7.798203465479114E-9,200000.0,90.865,73.84751493264488,73.2162491020773,58.070364675372346,200000.0,29880.0,194.0,-10.0,-10.0,3.0,0.0,0.0,1.0
300000.0,2.348258089,1.3450323180146514E-8,300000.0,90.83133333333333,73.80161987816943,73.12476183962401,57.997129157377124,300000.0,32064.0,255.0,-52.0,-52.0,3.0,0.0,0.0,1.0
400000.0,2.984318465,1.7716756760647727E-8,400000.0,90.72525,73.42500886323484,72.8029147850566,57.52541674299323,400000.0,25928.0,345.0,-71.0,-71.0,3.0,0.0,0.0,1.0
500000.0,3.635944438,1.973562419699091E-8,500000.0,90.84299999999999,73.64252159097117,73.1299224151085,57.96571890234383,500000.0,11976.0,489.0,-48.0,-48.0,1.0,0.0,0.0,1.0
600000.0,4.316523445,2.28653783163449E-8,600000.0,90.8405,73.71628650992854,73.16028521195547,58.01379752927964,600000.0,17776.0,550.0,-97.0,-97.0,2.0,0.0,0.0,1.0
700000.0,4.928029467,3.369618082047544E-8,700000.0,90.74814285714285,73.46494017808692,72.90681816280255,57.60473946059177,700000.0,68464.0,653.0,-99.0,-99.0,4.0,0.0,0.0,1.0
800000.0,5.540227166,3.553967725744264E-8,800000.0,90.78287499999999,73.56272883169616,73.01916617269313,57.79245682623453,800000.0,11640.0,735.0,-113.0,-113.0,1.0,0.0,0.0,1.0
900000.0,6.232768441,3.864417773340311E-8,900000.0,90.791,73.62083057791129,73.04279664600233,57.829743714987856,900000.0,17328.0,874.0,-86.0,-86.0,1.0,0.0,0.0,1.0
1000000.0,6.903586863,4.5939850013516844E-8,1000000.0,90.7426,73.47701856975884,72.90575226678061,57.62039919428673,1000000.0,42040.0,1005.0,-61.0,-61.0,4.0,0.0,0.0,1.0
