learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.103629385,1.0906470967197999E-8,100000.0,92.475,70.78068688098068,70.92686319205654,50.629838603857735,100000.0,38200.0,100.0,3.0,3.0,4.0,0.0,0.0,1.0
200000.0,1.769224756,1.3822680781661637E-8,200000.0,92.283,70.01226154403558,70.25344511901322,49.698530130691275,200000.0,16936.0,157.0,-38.0,-38.0,2.0,0.0,0.0,1.0
300000.0,2.405583005,1.8677182122228873E-8,300000.0,92.25866666666667,70.06347271572903,70.32228384491528,49.86507782311164,300000.0,29488.0,223.0,-78.0,-78.0,3.0,0.0,0.0,1.0
400000.0,3.029263471,2.2463018336176044E-8,400000.0,92.251,69.99555177956668,70.30095719911469,49.751969652757545,400000.0,23464.0,274.0,-121.0,-121.0,2.0,0.0,0.0,1.0
500000.0,3.643421375,2.7246034847212335E-8,500000.0,92.3496,70.34011540281344,70.7211034313838,50.49758647910652,500000.0,30104.0,357.0,-147.0,-147.0,2.0,0.0,0.0,1.0
600000.0,4.279380015,2.9105802330387136E-8,600000.0,92.3445,70.31692181145237,70.69758540397434,50.47868555533991,600000.0,11304.0,460.0,-143.0,-143.0,1.0,0.0,0.0,1.0
700000.0,4.871481902,3.1391205880172134E-8,700000.0,92.31085714285715,70.1508874589448,70.51450609168198,50.14403616187626,700000.0,14920.0,506.0,-199.0,-199.0,2.0,0.0,0.0,1.0
800000.0,5.468038595,3.7010039526853296E-8,800000.0,92.34,70.18345234476958,70.55813662984832,50.220142645935894,800000.0,36408.0,606.0,-207.0,-207.0,4.0,0.0,0.0,1.0
900000.0,6.113384466,4.638603230516944E-8,900000.0,92.30222222222221,70.05281244592501,70.44809862008657,50.0191179759474,900000.0,56160.0,731.0,-196.0,-196.0,5.0,0.0,0.0,1.0
1000000.0,6.744810427,4.920741951044028E-8,1000000.0,92.2843,69.92409301307222,70.34738262049245,49.84789984789984,1000000.0,17272.0,810.0,-216.0,-216.0,2.0,0.0,0.0,1.0
