learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.03773563,1.8038562512170108E-8,100000.0,98.48400000000001,44.12375600259612,58.28288387451862,18.713136729223024,100000.0,67192.0,26.0,-25.0,-25.0,4.0,0.0,0.0,1.0
200000.0,1.80465607,2.8441221598390903E-8,200000.0,98.438,41.2040612146656,57.485029940119844,16.892790635807597,200000.0,52432.0,47.0,-54.0,-54.0,4.0,0.0,0.0,1.0
300000.0,2.491426987,3.846170398299065E-8,300000.0,98.46733333333333,43.224851500450214,58.57284440039633,18.920825251278416,300000.0,56400.0,76.0,-77.0,-77.0,4.0,0.0,0.0,1.0
400000.0,3.214213181,4.419392550237477E-8,400000.0,98.51124999999999,44.86300930412137,59.49530676098473,20.578821018938147,400000.0,30656.0,103.0,-108.0,-108.0,4.0,0.0,0.0,1.0
500000.0,3.920251862,5.713012115674093E-8,500000.0,98.5188,44.739565524866784,59.47247455401106,20.56205084200361,500000.0,70824.0,114.0,-146.0,-146.0,4.0,0.0,0.0,1.0
600000.0,4.775860113,7.228438563508085E-8,600000.0,98.54983333333334,45.68088176910715,60.07616775259259,21.704310267254705,600000.0,68464.0,165.0,-150.0,-150.0,4.0,0.0,0.0,1.0
700000.0,5.544687272,8.1551354397823E-8,700000.0,98.55228571428572,45.960755897405896,60.39859320046892,22.321017936532492,700000.0,46592.0,196.0,-176.0,-176.0,4.0,0.0,0.0,1.0
800000.0,6.222899257,8.934993048098145E-8,800000.0,98.549875,45.66968789612918,60.23241464417926,21.989106314303072,800000.0,44448.0,211.0,-212.0,-212.0,4.0,0.0,0.0,1.0
900000.0,6.879860792,9.365186735729997E-8,900000.0,98.54377777777778,45.48691977939717,60.071898610772536,21.722510900077356,900000.0,25312.0,242.0,-234.0,-234.0,3.0,0.0,0.0,1.0
1000000.0,7.579242604,1.0485943089150513E-7,1000000.0,98.5414,45.022139410321465,59.921965159092224,21.403168444875437,1000000.0,61944.0,264.0,-262.0,-262.0,4.0,0.0,0.0,1.0
