learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.855293818,2.910078889777263E-9,100000.0,97.741,45.427145045371944,52.03821656050959,6.265560165975148,100000.0,13152.0,5.0,-44.0,-44.0,1.0,0.0,0.0,1.0
200000.0,1.507879064,7.315717035788629E-9,200000.0,97.761,47.00339339236703,51.74568965517237,5.9243697478992425,200000.0,26096.0,40.0,-74.0,-74.0,2.0,0.0,0.0,1.0
300000.0,2.179681321,1.0843075056980468E-8,300000.0,97.75033333333333,47.06852974371317,51.5018683529749,5.250596658711012,300000.0,20296.0,89.0,-87.0,-87.0,2.0,0.0,0.0,1.0
400000.0,2.828868397,1.7484298497274933E-8,400000.0,97.76425,46.685764136351594,51.64377635990047,5.744097807756894,400000.0,39544.0,148.0,-90.0,-90.0,4.0,0.0,0.0,1.0
500000.0,3.444644393,2.053651888821895E-8,500000.0,97.7518,46.62690227019152,51.63080895008601,5.569556451613098,500000.0,19160.0,170.0,-126.0,-126.0,3.0,0.0,0.0,1.0
600000.0,4.067311216,2.5890962762770554E-8,600000.0,97.76766666666667,47.57083810866896,51.92045372962875,6.171628721540992,600000.0,33240.0,171.0,-179.0,-179.0,4.0,0.0,0.0,1.0
700000.0,4.738690588,3.762521079109361E-8,700000.0,97.77057142857143,47.69235578092705,51.87195460432983,5.987951807228824,700000.0,67560.0,230.0,-181.0,-181.0,6.0,0.0,0.0,1.0
800000.0,5.410256761,4.077189275812358E-8,800000.0,97.78774999999999,48.343240522658604,52.21922246220293,6.724992094444632,800000.0,18112.0,308.0,-172.0,-172.0,2.0,0.0,0.0,1.0
900000.0,6.061471312,4.9152248026256766E-8,900000.0,97.79466666666666,48.51475734749213,52.28387344937008,6.795022305705499,900000.0,49744.0,397.0,-150.0,-150.0,3.0,0.0,0.0,1.0
1000000.0,6.750858207,6.136530559807189E-8,1000000.0,97.8093,48.719527798262234,52.4896985469529,7.244474553306867,1000000.0,68480.0,459.0,-151.0,-151.0,4.0,0.0,0.0,1.0
