learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.042836397,2.5096249299570922E-8,100000.0,95.883,90.06153866291852,89.99538285825373,85.74248510874081,100000.0,93024.0,273.0,117.0,117.0,6.0,0.0,0.0,1.0
200000.0,1.795494687,3.980722384956976E-8,200000.0,95.736,89.70985427281924,89.58564851563739,85.16456753183495,200000.0,75552.0,545.0,227.0,227.0,4.0,0.0,0.0,1.0
300000.0,2.441732545,4.417001043730312E-8,300000.0,95.87466666666667,90.04913252554576,89.95642047345058,85.6952968780702,300000.0,26096.0,755.0,298.0,298.0,2.0,0.0,0.0,1.0
400000.0,3.145556531,4.8044667911678556E-8,400000.0,95.8395,89.95194338962823,89.84420292066126,85.56947756340776,400000.0,21280.0,951.0,347.0,347.0,2.0,0.0,0.0,1.0
500000.0,3.815477771,5.105747337381045E-8,500000.0,95.79339999999999,89.83287533284675,89.73999999999998,85.41603106365274,500000.0,17384.0,1175.0,437.0,437.0,2.0,0.0,0.0,1.0
600000.0,4.461503139,5.3906658300840193E-8,600000.0,95.59533333333333,89.34934866310097,89.2574782633438,84.72776024872,600000.0,17048.0,1318.0,452.0,452.0,2.0,0.0,0.0,1.0
700000.0,5.1267982,6.197666020211454E-8,700000.0,95.63371428571429,89.43367119420184,89.34966913724794,84.85828796203178,700000.0,46888.0,1485.0,481.0,481.0,4.0,0.0,0.0,1.0
800000.0,5.781770445,7.045281621496297E-8,800000.0,95.623875,89.41292228434715,89.32863914163353,84.82297297883133,800000.0,50024.0,1728.0,578.0,578.0,4.0,0.0,0.0,1.0
900000.0,6.449648212,7.255106207225886E-8,900000.0,95.60988888888889,89.37524839792702,89.29899492723989,84.7735943581641,900000.0,12144.0,1849.0,562.0,562.0,1.0,0.0,0.0,1.0
1000000.0,7.124772192,7.650245806949834E-8,1000000.0,95.6192,89.40131835917063,89.32087825830467,84.80092149270718,1000000.0,22624.0,2042.0,607.0,607.0,2.0,0.0,0.0,1.0
