learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.361423769,3.4655057758444714E-9,10000.0,79.80000000000001,69.62613836196171,69.71968220656574,69.29157798723017,10000.0,37064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.525146846,5.634434806087779E-9,20000.0,78.945,68.39438974073634,68.39774859287054,68.14192767438341,20000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.641328925,7.173562267863502E-9,30000.0,78.89333333333333,68.3236456038131,68.33208302075519,67.95870863272948,30000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.761758539,9.566532963984128E-9,40000.0,78.625,67.92716707537116,67.91263229002476,67.71148036253777,40000.0,76808.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
50000.0,0.892855967,1.3399741740961454E-8,50000.0,79.238,68.84695838402045,68.83705571565802,68.66302411929846,50000.0,113024.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
60000.0,1.022965721,1.7617679302036345E-8,60000.0,79.97999999999999,69.96025612092697,69.95272281561897,69.82591876208897,60000.0,125312.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
70000.0,1.165822438,2.3194363123097765E-8,70000.0,80.51857142857143,70.770277446301,70.76365663322186,70.66302383615867,70000.0,150896.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
80000.0,1.295328493,2.8650578021332618E-8,80000.0,80.8675,71.29207214723529,71.32902500702446,71.21254866557581,80000.0,162856.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
90000.0,1.417547736,3.382635180060648E-8,90000.0,81.15333333333334,71.72240847210023,71.75965236501673,71.63450282618147,90000.0,163696.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
100000.0,1.522466195,3.854393203013473E-8,100000.0,81.362,72.03793079981591,72.03852616418627,71.965344002888,100000.0,173808.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
110000.0,1.629784674,4.4131254166157703E-8,110000.0,81.48454545454545,72.22118701925882,72.25053136410703,72.1427399058978,110000.0,201248.0,31.0,16.0,16.0,6.0,0.0,0.0,1.0
120000.0,1.755068316,5.151110188684529E-8,120000.0,81.51916666666666,72.2717465999414,72.29468055867876,72.17195989610128,120000.0,227696.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0
130000.0,1.872087309,5.8766183332860874E-8,130000.0,81.58923076923077,72.37933729312589,72.39064230343301,72.26811888071374,130000.0,239656.0,37.0,19.0,19.0,6.0,0.0,0.0,1.0
140000.0,1.979884521,6.580603209896426E-8,140000.0,81.65785714285714,72.48280843697866,72.49022443623119,72.38668745631485,140000.0,252440.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
150000.0,2.094797071,7.409656526782653E-8,150000.0,81.696,72.54047636097522,72.52036751606383,72.44950179114363,150000.0,278880.0,43.0,22.0,22.0,7.0,0.0,0.0,1.0
160000.0,2.213379587,8.330321564336824E-8,160000.0,81.77187500000001,72.65589669521718,72.64019962851086,72.58232822238728,160000.0,300112.0,47.0,24.0,24.0,7.0,0.0,0.0,1.0
170000.0,2.322222331,9.250289798703666E-8,170000.0,81.90411764705883,72.85412157267787,72.84339689265538,72.76429602216892,170000.0,326720.0,51.0,26.0,26.0,7.0,0.0,0.0,1.0
180000.0,2.427894121,1.0178448105034108E-7,180000.0,81.99,72.98361852859028,72.97756883142864,72.90869281810433,180000.0,339520.0,53.0,27.0,27.0,7.0,0.0,0.0,1.0
190000.0,2.542770495,1.1325134346560264E-7,190000.0,82.08526315789474,73.12660978457234,73.13284394979873,73.06395707706189,190000.0,385848.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
200000.0,2.652128489,1.246145898501099E-7,200000.0,82.1445,73.21585036628166,73.21708478644017,73.16697473813926,200000.0,401656.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
210000.0,2.768440833,1.3670045366388436E-7,210000.0,82.25142857142858,73.37680134127044,73.36667976705135,73.3327609521561,210000.0,401656.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
220000.0,2.872850419,1.4754951743349226E-7,220000.0,82.34727272727272,73.52127100261468,73.50326467397609,73.4896992368288,220000.0,401656.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
230000.0,2.985361775,1.6014133823780343E-7,230000.0,82.42826086956522,73.64245737657869,73.63201607589073,73.60997747233014,230000.0,432608.0,71.0,36.0,36.0,8.0,0.0,0.0,1.0
240000.0,3.098202962,1.7363672734742364E-7,240000.0,82.5125,73.76938307047489,73.75726880510224,73.73887797369508,240000.0,462296.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
250000.0,3.202930527,1.861845154396279E-7,250000.0,82.55839999999999,73.8378874378983,73.82713085234094,73.79331069507468,250000.0,463136.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
260000.0,3.310197389,1.9903654588349163E-7,260000.0,82.61038461538462,73.91597972228026,73.89474291983025,73.86924508455375,260000.0,463136.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
